Unique Merchant SKU	Product Name	Product URL	Image URL	Current Price	Stock Availability	Condition	EAN	UPC	ISBN	MPN	Shipping Rate	Original Price	Coupon Code	Coupon Code Description	Manufacturer	Product Description	Product Type	Category	Category ID	Parent SKU	Parent Name	Top Seller Rank	Estimated Ship Date	Gender	Color	Material	Size	Size Unit of Measure	Age Range	Cell Phone Plan Type	Cell Phone Service Provider	Stock Description	Product Launch Date	Product Bullet Point 1	Product Bullet Point 2	Product Bullet Point 3	Product Bullet Point 4	Product Bullet Point 5	Alternative Image URL 1	Alternative Image URL 2	Alternative Image URL 3	Alternative Image URL 4	Alternative Image URL 5	Mobile URL	Related Products	Merchandising Type	Product Weight	Zip Code	Shipping Weight	Weight Unit of Measure	Format	Unit Price	Bundle	Software Platform	Watch Display Type	ProductBid	Text1	Text2	Text3	Numeric1	Numeric2	Numeric3	Money1	Money2	Money3	Currency	Shipping Region	Labels	Promotion
7415091	Dave Attell	https://vivid-seats.pxf.io/c/4969747/1017970/12730?prodsku=7415091&u=https%3A%2F%2Fwww.vividseats.com%2Fdave-attell-tickets-portland-helium-comedy-club---portland-12-13-2026%2Fproduction%2F7415091%3Futm_term%3Dproduction-7415091&intsrc=CATF_7904	https://media.vsstatic.com/image/upload/hero/category/11-comedy/comedy-tickets-1.jpg	85.00														Theater																																							Helium Comedy Club - Portland	Portland	1510 SE 9th Ave, Portland, OR 97214	63.00	73.66		85.00	85.00	85.00	USD			
7416403	Dave Attell	https://vivid-seats.pxf.io/c/4969747/1017970/12730?prodsku=7416403&u=https%3A%2F%2Fwww.vividseats.com%2Fdave-attell-tickets-portland-helium-comedy-club---portland-12-11-2026--theater-comedy%2Fproduction%2F7416403%3Futm_term%3Dproduction-7416403&intsrc=CATF_7904	https://media.vsstatic.com/image/upload/hero/category/11-comedy/comedy-tickets-1.jpg	85.00														Theater																																							Helium Comedy Club - Portland	Portland	1510 SE 9th Ave, Portland, OR 97214	63.00	73.66		85.00	85.00	85.00	USD			
7416407	Dave Attell	https://vivid-seats.pxf.io/c/4969747/1017970/12730?prodsku=7416407&u=https%3A%2F%2Fwww.vividseats.com%2Fdave-attell-tickets-portland-helium-comedy-club---portland-12-12-2026--theater-comedy%2Fproduction%2F7416407%3Futm_term%3Dproduction-7416407&intsrc=CATF_7904	https://media.vsstatic.com/image/upload/hero/category/11-comedy/comedy-tickets-1.jpg	85.00														Theater																																							Helium Comedy Club - Portland	Portland	1510 SE 9th Ave, Portland, OR 97214	63.00	73.66		85.00	85.00	85.00	USD			
6875949	Dave Hause and The Mermaid	https://vivid-seats.pxf.io/c/4969747/1017970/12730?prodsku=6875949&u=https%3A%2F%2Fwww.vividseats.com%2Fdave-hause-and-the-mermaid-tickets-portland-mississippi-studios-10-4-2026--concerts-rock%2Fproduction%2F6875949%3Futm_term%3Dproduction-6875949&intsrc=CATF_7904	https://media.vsstatic.com/image/upload/hero/category/18-rock/rock-tickets-1.jpg	67.00														Concert																																							Mississippi Studios	Portland	3939 N Mississippi Ave, Portland, OR 97227	49.66	58.06		78.78	67.00	67.00	USD			
7027227	David Cross	https://vivid-seats.pxf.io/c/4969747/1017970/12730?prodsku=7027227&u=https%3A%2F%2Fwww.vividseats.com%2Fdavid-cross-tickets-ridgefield-ridgefield-playhouse-10-10-2026%2Fproduction%2F7027227%3Futm_term%3Dproduction-7027227&intsrc=CATF_7904	https://media.vsstatic.com/image/upload/hero/category/11-comedy/comedy-tickets-1.jpg	90.00														Theater																																							Ridgefield Playhouse	Ridgefield	80 E Ridge Rd, Ridgefield, CT 06877	66.70	77.99		141.56	90.00	90.00	USD			
7027227	David Cross	https://vivid-seats.pxf.io/c/4969747/1017970/12730?prodsku=7027227&u=https%3A%2F%2Fwww.vividseats.com%2Fdavid-cross-tickets-ridgefield-ridgefield-playhouse-10-10-2026%2Fproduction%2F7027227%3Futm_term%3Dproduction-7027227&intsrc=CATF_7904	https://media.vsstatic.com/image/upload/hero/category/11-comedy/comedy-tickets-1.jpg	90.00														Theater																																							Ridgefield Playhouse	Ridgefield	80 E Ridge Rd, Ridgefield, CT 06877	66.70	77.99		141.56	90.00	90.00	USD			
7228240	David Jolly	https://vivid-seats.pxf.io/c/4969747/1017970/12730?prodsku=7228240&u=https%3A%2F%2Fwww.vividseats.com%2Fdavid-jolly-tickets-portland-helium-comedy-club---portland-12-5-2026--theater-comedy%2Fproduction%2F7228240%3Futm_term%3Dproduction-7228240&intsrc=CATF_7904	https://media.vsstatic.com/image/upload/hero/category/11-comedy/comedy-tickets-1.jpg	69.00														Theater																																							Helium Comedy Club - Portland	Portland	1510 SE 9th Ave, Portland, OR 97214	51.14	59.79		69.00	69.00	69.00	USD			
7228231	David Jolly	https://vivid-seats.pxf.io/c/4969747/1017970/12730?prodsku=7228231&u=https%3A%2F%2Fwww.vividseats.com%2Fdavid-jolly-tickets-portland-helium-comedy-club---portland-12-4-2026--theater-comedy%2Fproduction%2F7228231%3Futm_term%3Dproduction-7228231&intsrc=CATF_7904	https://media.vsstatic.com/image/upload/hero/category/11-comedy/comedy-tickets-1.jpg	64.00														Theater																																							Helium Comedy Club - Portland	Portland	1510 SE 9th Ave, Portland, OR 97214	47.43	55.46		72.00	64.00	64.00	USD			
7228225	David Jolly	https://vivid-seats.pxf.io/c/4969747/1017970/12730?prodsku=7228225&u=https%3A%2F%2Fwww.vividseats.com%2Fdavid-jolly-tickets-portland-helium-comedy-club---portland-12-4-2026--theater-comedy%2Fproduction%2F7228225%3Futm_term%3Dproduction-7228225&intsrc=CATF_7904	https://media.vsstatic.com/image/upload/hero/category/11-comedy/comedy-tickets-1.jpg	64.00														Theater																																							Helium Comedy Club - Portland	Portland	1510 SE 9th Ave, Portland, OR 97214	47.43	55.46		72.00	64.00	64.00	USD			
6791538	Davide De Pierro	https://vivid-seats.pxf.io/c/4969747/1017970/12730?prodsku=6791538&u=https%3A%2F%2Fwww.vividseats.com%2Fdavide-de-pierro-tickets-portland-alberta-rose-theatre-11-4-2026%2Fproduction%2F6791538%3Futm_term%3Dproduction-6791538&intsrc=CATF_7904	https://media.vsstatic.com/image/upload/hero/category/53-public-speaking/public-speaking-tickets-1.jpg	72.00														Theater																																							Alberta Rose Theatre	Portland	3000 NE Alberta St, Portland, OR 97211	53.36	62.39		72.00	72.00	72.00	USD			
7055465	Dax	https://vivid-seats.pxf.io/c/4969747/1017970/12730?prodsku=7055465&u=https%3A%2F%2Fwww.vividseats.com%2Fdax-tickets-portland-wonder-ballroom-11-8-2026--concerts-rap-hip-hop%2Fproduction%2F7055465%3Futm_term%3Dproduction-7055465&intsrc=CATF_7904	https://media.vsstatic.com/image/upload/hero/category/15-rap-hip-hop/rap-hip-hop-tickets-1.jpg	58.00														Concert																																							Wonder Ballroom	Portland	128 NE Russell St, Portland, OR 97212	42.99	50.26		124.17	58.00	58.00	USD			
7377770	Dead Kennedys	https://vivid-seats.pxf.io/c/4969747/1017970/12730?prodsku=7377770&u=https%3A%2F%2Fwww.vividseats.com%2Fdead-kennedys-tickets-portland-roseland-theater-10-7-2026--concerts-alternative%2Fproduction%2F7377770%3Futm_term%3Dproduction-7377770&intsrc=CATF_7904	https://media.vsstatic.com/image/upload/hero/category/74-alternative/alternative-tickets-1.jpg	68.00														Concert																																							Roseland Theater	Portland	6 NW 6th Avenue, Portland, OR 97209	50.40	58.93		111.50	68.00	68.00	USD			
7056393	Death From Above 1979	https://vivid-seats.pxf.io/c/4969747/1017970/12730?prodsku=7056393&u=https%3A%2F%2Fwww.vividseats.com%2Fdeath-from-above-1979-tickets-portland-revolution-hall-portland-10-29-2026--concerts-rock%2Fproduction%2F7056393%3Futm_term%3Dproduction-7056393&intsrc=CATF_7904	https://media.vsstatic.com/image/upload/hero/category/18-rock/rock-tickets-1.jpg	71.00														Concert																																							Revolution Hall Portland	Portland	1300 SE Stark Street #110, Portland, OR 97214	52.62	61.53		137.20	71.00	71.00	USD			
6770254	Deer Tick	https://vivid-seats.pxf.io/c/4969747/1017970/12730?prodsku=6770254&u=https%3A%2F%2Fwww.vividseats.com%2Fdeer-tick-tickets-portland-aladdin-theater-10-2-2026--concerts-alternative%2Fproduction%2F6770254%3Futm_term%3Dproduction-6770254&intsrc=CATF_7904	https://media.vsstatic.com/image/upload/hero/category/74-alternative/alternative-tickets-1.jpg	65.00														Concert																																							Aladdin Theater	Portland	3017 SE Milwaukie Ave, Portland, OR 97202	48.17	56.33		119.23	65.00	65.00	USD			
7326905	Demon Hunter	https://vivid-seats.pxf.io/c/4969747/1017970/12730?prodsku=7326905&u=https%3A%2F%2Fwww.vividseats.com%2Fdemon-hunter-tickets-portland-hawthorne-theatre-10-22-2026--concerts-hard-rock%2Fproduction%2F7326905%3Futm_term%3Dproduction-7326905&intsrc=CATF_7904	https://media.vsstatic.com/image/upload/hero/category/73-hard-rock/hard-rock-tickets-1.jpg	64.00														Concert																																							Hawthorne Theatre	Portland	1507 SE 39th Ave, Portland, OR 97214	47.43	55.46		110.36	64.00	64.00	USD			
7455526	Dennett	https://vivid-seats.pxf.io/c/4969747/1017970/12730?prodsku=7455526&u=https%3A%2F%2Fwww.vividseats.com%2Fdennett-tickets-portland-realm-11-25-2026--concerts-dance-electronica%2Fproduction%2F7455526%3Futm_term%3Dproduction-7455526&intsrc=CATF_7904	https://media.vsstatic.com/image/upload/hero/category/60-dance-electronica/dance-electronica-tickets-1.jpg	33.00														Concert																																							Realm	Portland	615 SE Alder St, Portland, OR 97214	24.46	28.60		100.73	33.00	33.00	USD			
7113041	Denny Love	https://vivid-seats.pxf.io/c/4969747/1017970/12730?prodsku=7113041&u=https%3A%2F%2Fwww.vividseats.com%2Fdenny-love-tickets-portland-aladdin-theater-2-18-2027%2Fproduction%2F7113041%3Futm_term%3Dproduction-7113041&intsrc=CATF_7904	https://media.vsstatic.com/image/upload/hero/category/11-comedy/comedy-tickets-1.jpg	76.00														Theater																																							Aladdin Theater	Portland	3017 SE Milwaukie Ave, Portland, OR 97202	56.33	65.86		90.60	76.00	76.00	USD			
7432282	Denver Nuggets at Portland Trail Blazers	https://vivid-seats.pxf.io/c/4969747/1017970/12730?prodsku=7432282&u=https%3A%2F%2Fwww.vividseats.com%2Fportland-trail-blazers-tickets-moda-center-3-10-2027%2Fproduction%2F7432282%3Futm_term%3Dproduction-7432282&intsrc=CATF_7904	https://media.vsstatic.com/image/upload/hero/category/3-nba-basketball/nba-basketball-tickets-1.jpg	30.00														Sport																																							Moda Center	Portland	1 N Center Ct St, Portland, OR 97227	22.23	26.00		152.32	30.00	30.00	USD			
7432204	Denver Nuggets at Portland Trail Blazers	https://vivid-seats.pxf.io/c/4969747/1017970/12730?prodsku=7432204&u=https%3A%2F%2Fwww.vividseats.com%2Fportland-trail-blazers-tickets-moda-center-12-15-2026%2Fproduction%2F7432204%3Futm_term%3Dproduction-7432204&intsrc=CATF_7904	https://media.vsstatic.com/image/upload/hero/category/3-nba-basketball/nba-basketball-tickets-1.jpg	26.00														Sport																																							Moda Center	Portland	1 N Center Ct St, Portland, OR 97227	19.27	22.53		149.47	26.00	26.00	USD			
7194956	Deorro	https://vivid-seats.pxf.io/c/4969747/1017970/12730?prodsku=7194956&u=https%3A%2F%2Fwww.vividseats.com%2Fdeorro-tickets-portland-portland-expo-center-9-26-2026--concerts-dance-electronica%2Fproduction%2F7194956%3Futm_term%3Dproduction-7194956&intsrc=CATF_7904	https://media.vsstatic.com/image/upload/hero/category/60-dance-electronica/dance-electronica-tickets-1.jpg	117.00														Concert																																							Portland Expo Center	Portland	2060 N Marine Drive, Portland, OR 97217	86.71	101.39		117.00	117.00	117.00	USD			
7328746	Derek Hough	https://vivid-seats.pxf.io/c/4969747/1017970/12730?prodsku=7328746&u=https%3A%2F%2Fwww.vividseats.com%2Fderek-hough-tickets-portland-arlene-schnitzer-concert-hall-11-8-2026%2Fproduction%2F7328746%3Futm_term%3Dproduction-7328746&intsrc=CATF_7904	https://media.vsstatic.com/image/upload/hero/category/22-ballet-dance/ballet-dance-tickets-1.jpg	107.00														Theater																																							Arlene Schnitzer Concert Hall	Portland	1037 SW Broadway Dr, Portland, OR 97205	79.30	92.72		293.94	107.00	107.00	USD			
6854143	Deric Cahill	https://vivid-seats.pxf.io/c/4969747/1017970/12730?prodsku=6854143&u=https%3A%2F%2Fwww.vividseats.com%2Fderic-cahill-tickets-portland-helium-comedy-club---portland-10-2-2026--theater-comedy%2Fproduction%2F6854143%3Futm_term%3Dproduction-6854143&intsrc=CATF_7904	https://media.vsstatic.com/image/upload/hero/category/11-comedy/comedy-tickets-1.jpg	63.00														Theater																																							Helium Comedy Club - Portland	Portland	1510 SE 9th Ave, Portland, OR 97214	46.69	54.59		63.00	63.00	63.00	USD			
6854149	Deric Cahill	https://vivid-seats.pxf.io/c/4969747/1017970/12730?prodsku=6854149&u=https%3A%2F%2Fwww.vividseats.com%2Fderic-cahill-tickets-portland-helium-comedy-club---portland-10-4-2026--theater-comedy%2Fproduction%2F6854149%3Futm_term%3Dproduction-6854149&intsrc=CATF_7904	https://media.vsstatic.com/image/upload/hero/category/11-comedy/comedy-tickets-1.jpg	62.00														Theater																																							Helium Comedy Club - Portland	Portland	1510 SE 9th Ave, Portland, OR 97214	45.95	53.73		62.00	62.00	62.00	USD			
6854147	Deric Cahill	https://vivid-seats.pxf.io/c/4969747/1017970/12730?prodsku=6854147&u=https%3A%2F%2Fwww.vividseats.com%2Fderic-cahill-tickets-portland-helium-comedy-club---portland-10-3-2026--theater-comedy%2Fproduction%2F6854147%3Futm_term%3Dproduction-6854147&intsrc=CATF_7904	https://media.vsstatic.com/image/upload/hero/category/11-comedy/comedy-tickets-1.jpg	72.00														Theater																																							Helium Comedy Club - Portland	Portland	1510 SE 9th Ave, Portland, OR 97214	53.36	62.39		72.00	72.00	72.00	USD			
6833411	Dermot Kennedy	https://vivid-seats.pxf.io/c/4969747/1017970/12730?prodsku=6833411&u=https%3A%2F%2Fwww.vividseats.com%2Fdermot-kennedy-tickets-portland-moda-center-10-27-2026%2Fproduction%2F6833411%3Futm_term%3Dproduction-6833411&intsrc=CATF_7904	https://media.vsstatic.com/image/upload/hero/category/17-pop/pop-tickets-1.jpg	54.00														Concert																																							Moda Center	Portland	1 N Center Ct St, Portland, OR 97227	40.02	46.79		84.87	54.00	54.00	USD			
7247485	Des Bishop	https://vivid-seats.pxf.io/c/4969747/1017970/12730?prodsku=7247485&u=https%3A%2F%2Fwww.vividseats.com%2Fdes-bishop-tickets-portland-helium-comedy-club---portland-3-5-2027--theater-comedy%2Fproduction%2F7247485%3Futm_term%3Dproduction-7247485&intsrc=CATF_7904	https://media.vsstatic.com/image/upload/hero/category/11-comedy/comedy-tickets-1.jpg	65.00														Theater																																							Helium Comedy Club - Portland	Portland	1510 SE 9th Ave, Portland, OR 97214	48.17	56.33		69.33	65.00	65.00	USD			
7247483	Des Bishop	https://vivid-seats.pxf.io/c/4969747/1017970/12730?prodsku=7247483&u=https%3A%2F%2Fwww.vividseats.com%2Fdes-bishop-tickets-portland-helium-comedy-club---portland-3-7-2027--theater-comedy%2Fproduction%2F7247483%3Futm_term%3Dproduction-7247483&intsrc=CATF_7904	https://media.vsstatic.com/image/upload/hero/category/11-comedy/comedy-tickets-1.jpg	65.00														Theater																																							Helium Comedy Club - Portland	Portland	1510 SE 9th Ave, Portland, OR 97214	48.17	56.33		67.67	65.00	65.00	USD			
7247570	Des Bishop	https://vivid-seats.pxf.io/c/4969747/1017970/12730?prodsku=7247570&u=https%3A%2F%2Fwww.vividseats.com%2Fdes-bishop-tickets-portland-helium-comedy-club---portland-3-6-2027--theater-comedy%2Fproduction%2F7247570%3Futm_term%3Dproduction-7247570&intsrc=CATF_7904	https://media.vsstatic.com/image/upload/hero/category/11-comedy/comedy-tickets-1.jpg	71.00														Theater																																							Helium Comedy Club - Portland	Portland	1510 SE 9th Ave, Portland, OR 97214	52.62	61.53		71.00	71.00	71.00	USD			
7247479	Des Bishop	https://vivid-seats.pxf.io/c/4969747/1017970/12730?prodsku=7247479&u=https%3A%2F%2Fwww.vividseats.com%2Fdes-bishop-tickets-portland-helium-comedy-club---portland-3-5-2027--theater-comedy%2Fproduction%2F7247479%3Futm_term%3Dproduction-7247479&intsrc=CATF_7904	https://media.vsstatic.com/image/upload/hero/category/11-comedy/comedy-tickets-1.jpg	65.00														Theater																																							Helium Comedy Club - Portland	Portland	1510 SE 9th Ave, Portland, OR 97214	48.17	56.33		67.86	65.00	65.00	USD			
7247481	Des Bishop	https://vivid-seats.pxf.io/c/4969747/1017970/12730?prodsku=7247481&u=https%3A%2F%2Fwww.vividseats.com%2Fdes-bishop-tickets-portland-helium-comedy-club---portland-3-6-2027--theater-comedy%2Fproduction%2F7247481%3Futm_term%3Dproduction-7247481&intsrc=CATF_7904	https://media.vsstatic.com/image/upload/hero/category/11-comedy/comedy-tickets-1.jpg	71.00														Theater																																							Helium Comedy Club - Portland	Portland	1510 SE 9th Ave, Portland, OR 97214	52.62	61.53		71.17	71.00	71.00	USD			
6976385	Desi Banks	https://vivid-seats.pxf.io/c/4969747/1017970/12730?prodsku=6976385&u=https%3A%2F%2Fwww.vividseats.com%2Fdesi-banks-tickets-portland-revolution-hall-portland-12-11-2026%2Fproduction%2F6976385%3Futm_term%3Dproduction-6976385&intsrc=CATF_7904	https://media.vsstatic.com/image/upload/hero/category/11-comedy/comedy-tickets-1.jpg	115.00														Theater																																							Revolution Hall Portland	Portland	1300 SE Stark Street #110, Portland, OR 97214	85.23	99.65		115.00	115.00	115.00	USD			
7432262	Detroit Pistons at Portland Trail Blazers	https://vivid-seats.pxf.io/c/4969747/1017970/12730?prodsku=7432262&u=https%3A%2F%2Fwww.vividseats.com%2Fportland-trail-blazers-tickets-moda-center-2-13-2027%2Fproduction%2F7432262%3Futm_term%3Dproduction-7432262&intsrc=CATF_7904	https://media.vsstatic.com/image/upload/hero/category/3-nba-basketball/nba-basketball-tickets-1.jpg	45.00														Sport																																							Moda Center	Portland	1 N Center Ct St, Portland, OR 97227	33.35	39.00		181.65	45.00	45.00	USD			
7290645	Dev Lemons	https://vivid-seats.pxf.io/c/4969747/1017970/12730?prodsku=7290645&u=https%3A%2F%2Fwww.vividseats.com%2Fdev-lemons-tickets-portland-mcmenamins-mission-theater-11-18-2026--concerts-alternative%2Fproduction%2F7290645%3Futm_term%3Dproduction-7290645&intsrc=CATF_7904	https://media.vsstatic.com/image/upload/hero/category/74-alternative/alternative-tickets-1.jpg	51.00														Concert																																							McMenamins Mission Theater	Portland	1624 NW Glisan, Portland, OR 97209	37.80	44.19		121.32	51.00	51.00	USD			
7027496	Devon Gilfillian	https://vivid-seats.pxf.io/c/4969747/1017970/12730?prodsku=7027496&u=https%3A%2F%2Fwww.vividseats.com%2Fdevon-gilfillian-tickets-portland-mississippi-studios-10-7-2026%2Fproduction%2F7027496%3Futm_term%3Dproduction-7027496&intsrc=CATF_7904	https://media.vsstatic.com/image/upload/hero/category/19-blues-jazz/blues-jazz-tickets-1.jpg	54.00														Concert																																							Mississippi Studios	Portland	3939 N Mississippi Ave, Portland, OR 97227	40.02	46.79		57.17	54.00	54.00	USD			
7111448	Digable Planets	https://vivid-seats.pxf.io/c/4969747/1017970/12730?prodsku=7111448&u=https%3A%2F%2Fwww.vividseats.com%2Fdigable-planets-tickets-portland-revolution-hall-portland-10-21-2026--concerts-rap-hip-hop%2Fproduction%2F7111448%3Futm_term%3Dproduction-7111448&intsrc=CATF_7904	https://media.vsstatic.com/image/upload/hero/category/15-rap-hip-hop/rap-hip-hop-tickets-1.jpg	74.00														Concert																																							Revolution Hall Portland	Portland	1300 SE Stark Street #110, Portland, OR 97214	54.85	64.13		138.25	74.00	74.00	USD			
7174622	Dillinger Escape Plan	https://vivid-seats.pxf.io/c/4969747/1017970/12730?prodsku=7174622&u=https%3A%2F%2Fwww.vividseats.com%2Fdillinger-escape-plan-tickets-portland-revolution-hall-portland-10-25-2026%2Fproduction%2F7174622%3Futm_term%3Dproduction-7174622&intsrc=CATF_7904	https://media.vsstatic.com/image/upload/hero/category/73-hard-rock/hard-rock-tickets-1.jpg	83.00														Concert																																							Revolution Hall Portland	Portland	1300 SE Stark Street #110, Portland, OR 97214	61.52	71.92		117.06	83.00	83.00	USD			
7281670	Dimond Saints	https://vivid-seats.pxf.io/c/4969747/1017970/12730?prodsku=7281670&u=https%3A%2F%2Fwww.vividseats.com%2Fdimond-saints-tickets-portland-realm-10-9-2026--concerts-dance-electronica%2Fproduction%2F7281670%3Futm_term%3Dproduction-7281670&intsrc=CATF_7904	https://media.vsstatic.com/image/upload/hero/category/60-dance-electronica/dance-electronica-tickets-1.jpg	52.00														Concert																																							Realm	Portland	615 SE Alder St, Portland, OR 97214	38.54	45.06		52.00	52.00	52.00	USD			
7532713	Disco Biscuits	https://vivid-seats.pxf.io/c/4969747/1017970/12730?prodsku=7532713&u=https%3A%2F%2Fwww.vividseats.com%2Fdisco-biscuits-tickets-portland-revolution-hall-portland-1-2-2027--concerts-rock%2Fproduction%2F7532713%3Futm_term%3Dproduction-7532713&intsrc=CATF_7904	https://media.vsstatic.com/image/upload/hero/category/18-rock/rock-tickets-1.jpg	80.00														Concert																																							Revolution Hall Portland	Portland	1300 SE Stark Street #110, Portland, OR 97214	59.29	69.32		126.07	80.00	80.00	USD			
7532711	Disco Biscuits	https://vivid-seats.pxf.io/c/4969747/1017970/12730?prodsku=7532711&u=https%3A%2F%2Fwww.vividseats.com%2Fdisco-biscuits-tickets-portland-revolution-hall-portland-1-1-2027--concerts-rock%2Fproduction%2F7532711%3Futm_term%3Dproduction-7532711&intsrc=CATF_7904	https://media.vsstatic.com/image/upload/hero/category/18-rock/rock-tickets-1.jpg	125.00														Concert																																							Revolution Hall Portland	Portland	1300 SE Stark Street #110, Portland, OR 97214	92.64	108.32		137.02	125.00	125.00	USD			
7532709	Disco Biscuits	https://vivid-seats.pxf.io/c/4969747/1017970/12730?prodsku=7532709&u=https%3A%2F%2Fwww.vividseats.com%2Fdisco-biscuits-tickets-portland-revolution-hall-portland-12-31-2026--concerts-rock%2Fproduction%2F7532709%3Futm_term%3Dproduction-7532709&intsrc=CATF_7904	https://media.vsstatic.com/image/upload/hero/category/18-rock/rock-tickets-1.jpg	139.00														Concert																																							Revolution Hall Portland	Portland	1300 SE Stark Street #110, Portland, OR 97214	103.02	120.45		139.00	139.00	139.00	USD			
6561060	Disney Beauty and the Beast	https://vivid-seats.pxf.io/c/4969747/1017970/12730?prodsku=6561060&u=https%3A%2F%2Fwww.vividseats.com%2Fdisney-beauty-and-the-beast-tickets-portland-keller-auditorium-1-5-2027%2Fproduction%2F6561060%3Futm_term%3Dproduction-6561060&intsrc=CATF_7904	https://media.vsstatic.com/image/upload/hero/category/10-family/family-tickets-1.jpg	95.00														Theater																																							Keller Auditorium	Portland	222 SW Clay St, Portland, OR 97201	70.41	82.32		304.29	95.00	95.00	USD			
6561064	Disney Beauty and the Beast	https://vivid-seats.pxf.io/c/4969747/1017970/12730?prodsku=6561064&u=https%3A%2F%2Fwww.vividseats.com%2Fdisney-beauty-and-the-beast-tickets-portland-keller-auditorium-1-7-2027%2Fproduction%2F6561064%3Futm_term%3Dproduction-6561064&intsrc=CATF_7904	https://media.vsstatic.com/image/upload/hero/category/10-family/family-tickets-1.jpg	88.00														Theater																																							Keller Auditorium	Portland	222 SW Clay St, Portland, OR 97201	65.22	76.26		308.64	88.00	88.00	USD			
6561068	Disney Beauty and the Beast	https://vivid-seats.pxf.io/c/4969747/1017970/12730?prodsku=6561068&u=https%3A%2F%2Fwww.vividseats.com%2Fdisney-beauty-and-the-beast-tickets-portland-keller-auditorium-1-9-2027%2Fproduction%2F6561068%3Futm_term%3Dproduction-6561068&intsrc=CATF_7904	https://media.vsstatic.com/image/upload/hero/category/10-family/family-tickets-1.jpg	79.00														Theater																																							Keller Auditorium	Portland	222 SW Clay St, Portland, OR 97201	58.55	68.46		229.22	79.00	79.00	USD			
6561070	Disney Beauty and the Beast	https://vivid-seats.pxf.io/c/4969747/1017970/12730?prodsku=6561070&u=https%3A%2F%2Fwww.vividseats.com%2Fdisney-beauty-and-the-beast-tickets-portland-keller-auditorium-1-9-2027%2Fproduction%2F6561070%3Futm_term%3Dproduction-6561070&intsrc=CATF_7904	https://media.vsstatic.com/image/upload/hero/category/10-family/family-tickets-1.jpg	73.00														Theater																																							Keller Auditorium	Portland	222 SW Clay St, Portland, OR 97201	54.10	63.26		244.72	73.00	73.00	USD			
6561062	Disney Beauty and the Beast	https://vivid-seats.pxf.io/c/4969747/1017970/12730?prodsku=6561062&u=https%3A%2F%2Fwww.vividseats.com%2Fdisney-beauty-and-the-beast-tickets-portland-keller-auditorium-1-6-2027%2Fproduction%2F6561062%3Futm_term%3Dproduction-6561062&intsrc=CATF_7904	https://media.vsstatic.com/image/upload/hero/category/10-family/family-tickets-1.jpg	101.00														Theater																																							Keller Auditorium	Portland	222 SW Clay St, Portland, OR 97201	74.86	87.52		328.31	101.00	101.00	USD			
6561072	Disney Beauty and the Beast	https://vivid-seats.pxf.io/c/4969747/1017970/12730?prodsku=6561072&u=https%3A%2F%2Fwww.vividseats.com%2Fdisney-beauty-and-the-beast-tickets-portland-keller-auditorium-1-10-2027%2Fproduction%2F6561072%3Futm_term%3Dproduction-6561072&intsrc=CATF_7904	https://media.vsstatic.com/image/upload/hero/category/10-family/family-tickets-1.jpg	64.00														Theater																																							Keller Auditorium	Portland	222 SW Clay St, Portland, OR 97201	47.43	55.46		261.21	64.00	64.00	USD			
6561074	Disney Beauty and the Beast	https://vivid-seats.pxf.io/c/4969747/1017970/12730?prodsku=6561074&u=https%3A%2F%2Fwww.vividseats.com%2Fdisney-beauty-and-the-beast-tickets-portland-keller-auditorium-1-10-2027%2Fproduction%2F6561074%3Futm_term%3Dproduction-6561074&intsrc=CATF_7904	https://media.vsstatic.com/image/upload/hero/category/10-family/family-tickets-1.jpg	84.00														Theater																																							Keller Auditorium	Portland	222 SW Clay St, Portland, OR 97201	62.26	72.79		302.83	84.00	84.00	USD			
6561066	Disney Beauty and the Beast	https://vivid-seats.pxf.io/c/4969747/1017970/12730?prodsku=6561066&u=https%3A%2F%2Fwww.vividseats.com%2Fdisney-beauty-and-the-beast-tickets-portland-keller-auditorium-1-8-2027%2Fproduction%2F6561066%3Futm_term%3Dproduction-6561066&intsrc=CATF_7904	https://media.vsstatic.com/image/upload/hero/category/10-family/family-tickets-1.jpg	85.00														Theater																																							Keller Auditorium	Portland	222 SW Clay St, Portland, OR 97201	63.00	73.66		297.78	85.00	85.00	USD			
6800652	Disney Descendants, Zombies & Camp Rock: Worlds Collide	https://vivid-seats.pxf.io/c/4969747/1017970/12730?prodsku=6800652&u=https%3A%2F%2Fwww.vividseats.com%2Fdisney-worlds-collide-tickets-portland-moda-center-10-6-2026%2Fproduction%2F6800652%3Futm_term%3Dproduction-6800652&intsrc=CATF_7904	https://media.vsstatic.com/image/upload/hero/category/17-pop/pop-tickets-1.jpg	68.00														Concert																																							Moda Center	Portland	1 N Center Ct St, Portland, OR 97227	50.40	58.93		132.53	68.00	68.00	USD			
7061464	Disney On Ice - Jump In	https://vivid-seats.pxf.io/c/4969747/1017970/12730?prodsku=7061464&u=https%3A%2F%2Fwww.vividseats.com%2Fdisney-on-ice-jump-in-tickets-portland-veterans-memorial-coliseum---portland-10-15-2026%2Fproduction%2F7061464%3Futm_term%3Dproduction-7061464&intsrc=CATF_7904	https://media.vsstatic.com/image/upload/hero/category/10-family/family-tickets-1.jpg	51.00														Theater																																							Veterans Memorial Coliseum - Portland	Portland	300 Winning Way, Portland, OR 97227	37.80	44.19		64.07	51.00	51.00	USD			
